################################################################################
#
# This file has been generated by SpyGlass:
#     Report Created by: dice12
#     Report Created on: Sat Dec 21 23:06:53 2024
#     Working Directory: /mnt/home/dice12/dice/proj3/spy/pj3
#     Report Location  : ./spyglass-1/lint/lint_turbo_rtl/spyglass_reports/lint/W287b/000/W287b004.csv
#     SpyGlass Version : SpyGlass_vQ-2020.03-SP2-3
#     Policy Name      : lint(SpyGlass_vQ-2020.03-SP2-03)
#     Comment          : Output port of an instance is not connected
#
################################################################################
#CrossProbeTag:W287b_VIOLATION_CSV_TAG
##Sheet_Prop:hidecols:1
##Sheet_Prop:cross-probe-data-col:1
##Sheet_Prop:use_violation_based_waiver:1

TagId,File Name,Line Number,Port Name,WAIVED
2951,../../syn/LAB3/outputs/TOP_gate.v,41147,"CO","no"
2952,../../syn/LAB3/outputs/TOP_gate.v,41164,"CO","no"
2954,../../syn/LAB3/outputs/TOP_gate.v,41179,"CO","no"
2955,../../syn/LAB3/outputs/TOP_gate.v,41185,"CO","no"
2957,../../syn/LAB3/outputs/TOP_gate.v,41197,"CO","no"
2958,../../syn/LAB3/outputs/TOP_gate.v,41204,"CO","no"
2960,../../syn/LAB3/outputs/TOP_gate.v,41218,"CO","no"
2961,../../syn/LAB3/outputs/TOP_gate.v,41226,"CO","no"
2964,../../syn/LAB3/outputs/TOP_gate.v,41239,"CO","no"
2965,../../syn/LAB3/outputs/TOP_gate.v,41249,"CO","no"
2966,../../syn/LAB3/outputs/TOP_gate.v,41266,"CO","no"
2969,../../syn/LAB3/outputs/TOP_gate.v,41280,"CO","no"
2971,../../syn/LAB3/outputs/TOP_gate.v,41295,"CO","no"
2973,../../syn/LAB3/outputs/TOP_gate.v,41319,"CO","no"
2975,../../syn/LAB3/outputs/TOP_gate.v,41355,"CO","no"
3069,../../syn/LAB3/outputs/TOP_gate.v,41917,"S","no"
3070,../../syn/LAB3/outputs/TOP_gate.v,41919,"S","no"
3071,../../syn/LAB3/outputs/TOP_gate.v,41922,"S","no"
3072,../../syn/LAB3/outputs/TOP_gate.v,41925,"S","no"
3073,../../syn/LAB3/outputs/TOP_gate.v,41928,"S","no"
3074,../../syn/LAB3/outputs/TOP_gate.v,41931,"S","no"
3088,../../syn/LAB3/outputs/TOP_gate.v,42862,"CO","no"
3089,../../syn/LAB3/outputs/TOP_gate.v,42960,"CO","no"
3090,../../syn/LAB3/outputs/TOP_gate.v,42964,"CO","no"
3091,../../syn/LAB3/outputs/TOP_gate.v,42981,"CO","no"
3093,../../syn/LAB3/outputs/TOP_gate.v,42996,"CO","no"
3094,../../syn/LAB3/outputs/TOP_gate.v,43002,"CO","no"
3096,../../syn/LAB3/outputs/TOP_gate.v,43013,"CO","no"
3097,../../syn/LAB3/outputs/TOP_gate.v,43020,"CO","no"
3100,../../syn/LAB3/outputs/TOP_gate.v,43035,"CO","no"
3101,../../syn/LAB3/outputs/TOP_gate.v,43043,"CO","no"
3104,../../syn/LAB3/outputs/TOP_gate.v,43056,"CO","no"
3105,../../syn/LAB3/outputs/TOP_gate.v,43066,"CO","no"
3106,../../syn/LAB3/outputs/TOP_gate.v,43081,"CO","no"
3109,../../syn/LAB3/outputs/TOP_gate.v,43095,"CO","no"
3116,../../syn/LAB3/outputs/TOP_gate.v,43115,"CO","no"
3118,../../syn/LAB3/outputs/TOP_gate.v,43139,"CO","no"
3120,../../syn/LAB3/outputs/TOP_gate.v,43175,"CO","no"
3224,../../syn/LAB3/outputs/TOP_gate.v,43749,"S","no"
3225,../../syn/LAB3/outputs/TOP_gate.v,43751,"S","no"
3226,../../syn/LAB3/outputs/TOP_gate.v,43754,"S","no"
3227,../../syn/LAB3/outputs/TOP_gate.v,43757,"S","no"
3228,../../syn/LAB3/outputs/TOP_gate.v,43760,"S","no"
3229,../../syn/LAB3/outputs/TOP_gate.v,43763,"S","no"
3242,../../syn/LAB3/outputs/TOP_gate.v,44702,"CO","no"
3243,../../syn/LAB3/outputs/TOP_gate.v,44800,"CO","no"
3244,../../syn/LAB3/outputs/TOP_gate.v,44805,"CO","no"
3245,../../syn/LAB3/outputs/TOP_gate.v,44819,"CO","no"
3247,../../syn/LAB3/outputs/TOP_gate.v,44834,"CO","no"
3248,../../syn/LAB3/outputs/TOP_gate.v,44840,"CO","no"
3250,../../syn/LAB3/outputs/TOP_gate.v,44851,"CO","no"
3251,../../syn/LAB3/outputs/TOP_gate.v,44858,"CO","no"
3254,../../syn/LAB3/outputs/TOP_gate.v,44873,"CO","no"
3255,../../syn/LAB3/outputs/TOP_gate.v,44881,"CO","no"
3258,../../syn/LAB3/outputs/TOP_gate.v,44895,"CO","no"
3259,../../syn/LAB3/outputs/TOP_gate.v,44905,"CO","no"
3260,../../syn/LAB3/outputs/TOP_gate.v,44920,"CO","no"
3263,../../syn/LAB3/outputs/TOP_gate.v,44934,"CO","no"
3270,../../syn/LAB3/outputs/TOP_gate.v,44954,"CO","no"
3272,../../syn/LAB3/outputs/TOP_gate.v,44978,"CO","no"
3274,../../syn/LAB3/outputs/TOP_gate.v,45014,"CO","no"
3378,../../syn/LAB3/outputs/TOP_gate.v,45593,"S","no"
3379,../../syn/LAB3/outputs/TOP_gate.v,45595,"S","no"
3380,../../syn/LAB3/outputs/TOP_gate.v,45598,"S","no"
3381,../../syn/LAB3/outputs/TOP_gate.v,45601,"S","no"
3382,../../syn/LAB3/outputs/TOP_gate.v,45604,"S","no"
3383,../../syn/LAB3/outputs/TOP_gate.v,45607,"S","no"
3398,../../syn/LAB3/outputs/TOP_gate.v,46561,"CO","no"
3399,../../syn/LAB3/outputs/TOP_gate.v,46658,"CO","no"
3400,../../syn/LAB3/outputs/TOP_gate.v,46661,"CO","no"
3401,../../syn/LAB3/outputs/TOP_gate.v,46678,"CO","no"
3403,../../syn/LAB3/outputs/TOP_gate.v,46693,"CO","no"
3404,../../syn/LAB3/outputs/TOP_gate.v,46698,"CO","no"
3406,../../syn/LAB3/outputs/TOP_gate.v,46710,"CO","no"
3407,../../syn/LAB3/outputs/TOP_gate.v,46717,"CO","no"
3410,../../syn/LAB3/outputs/TOP_gate.v,46732,"CO","no"
3411,../../syn/LAB3/outputs/TOP_gate.v,46740,"CO","no"
3414,../../syn/LAB3/outputs/TOP_gate.v,46754,"CO","no"
3415,../../syn/LAB3/outputs/TOP_gate.v,46763,"CO","no"
3416,../../syn/LAB3/outputs/TOP_gate.v,46780,"CO","no"
3419,../../syn/LAB3/outputs/TOP_gate.v,46794,"CO","no"
3426,../../syn/LAB3/outputs/TOP_gate.v,46814,"CO","no"
3428,../../syn/LAB3/outputs/TOP_gate.v,46838,"CO","no"
3430,../../syn/LAB3/outputs/TOP_gate.v,46874,"CO","no"
3534,../../syn/LAB3/outputs/TOP_gate.v,47452,"S","no"
3535,../../syn/LAB3/outputs/TOP_gate.v,47454,"S","no"
3536,../../syn/LAB3/outputs/TOP_gate.v,47457,"S","no"
3537,../../syn/LAB3/outputs/TOP_gate.v,47460,"S","no"
3538,../../syn/LAB3/outputs/TOP_gate.v,47463,"S","no"
3539,../../syn/LAB3/outputs/TOP_gate.v,47466,"S","no"
3554,../../syn/LAB3/outputs/TOP_gate.v,48419,"CO","no"
3555,../../syn/LAB3/outputs/TOP_gate.v,48517,"CO","no"
