################################################################################
#
# This file has been generated by SpyGlass:
#     Report Created by: dice12
#     Report Created on: Sat Dec 21 22:49:50 2024
#     Working Directory: /mnt/home/dice12/dice/proj3/spy/pj3
#     Report Location  : ./pj3/TOP/lint/lint_functional_rtl/spyglass_reports/auto-verify/Uninitialized_Sequential_Elements.csv
#     SpyGlass Version : SpyGlass_vQ-2020.03-SP2-3
#     Policy Name      : auto-verify(SpyGlass_vQ-2020.03-SP2-03)
#     Comment          : CSV File for Uninitialised Sequential Elements
#
################################################################################
#CrossProbeTag:AV_INITSTATE01_SS_SCH
#RuleName:Av_initstate01
ID,NAME,MODULE,ASYNC RESET,ASYNC SET,CLOCK,ENABLE,DATA,OTHERS,CLOCK NAME,RESET NAME
406,TOP.MX5.u_get_shared_exp.exp_tree_fourth_2.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
407,TOP.MX5.alu_enable,fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
408,TOP.MX5.u_get_shared_exp.exp_tree_fifth_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
409,TOP.MX5.u_get_shared_exp.exp_tree_fifth_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
410,TOP.MX5.fp16_in0_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
411,TOP.MX5.fp16_in1_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
412,TOP.MX5.fp16_in2_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
413,TOP.MX5.fp16_in3_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
414,TOP.MX5.fp16_in4_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
415,TOP.MX5.fp16_in5_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
416,TOP.MX5.fp16_in6_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
417,TOP.MX5.fp16_in7_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
418,TOP.MX5.fp16_in8_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
419,TOP.MX5.fp16_in9_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
420,TOP.MX5.fp16_in10_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
421,TOP.MX5.fp16_in11_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
422,TOP.MX5.fp16_in12_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
423,TOP.MX5.fp16_in13_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
424,TOP.MX5.fp16_in14_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
425,TOP.MX5.fp16_in15_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
426,TOP.MX5.fp16_in16_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
427,TOP.MX5.fp16_in17_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
428,TOP.MX5.fp16_in18_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
429,TOP.MX5.fp16_in19_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
430,TOP.MX5.fp16_in20_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
431,TOP.MX5.fp16_in21_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
432,TOP.MX5.fp16_in22_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
433,TOP.MX5.fp16_in23_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
434,TOP.MX5.fp16_in24_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
435,TOP.MX5.fp16_in25_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
436,TOP.MX5.fp16_in26_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
437,TOP.MX5.fp16_in27_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
438,TOP.MX5.fp16_in28_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
439,TOP.MX5.fp16_in29_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
440,TOP.MX5.fp16_in30_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
441,TOP.MX5.fp16_in31_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
442,TOP.MX4.u_get_shared_exp.exp_tree_fourth_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
443,TOP.MX4.u_get_shared_exp.exp_tree_third_3.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
444,TOP.MX4.u_get_shared_exp.exp_tree_third_2.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
445,TOP.MX4.u_get_shared_exp.exp_tree_third_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
446,TOP.MX4.u_get_shared_exp.exp_tree_second_7.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
447,TOP.MX4.u_get_shared_exp.exp_tree_second_6.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
448,TOP.MX4.u_get_shared_exp.exp_tree_second_5.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
449,TOP.MX4.u_get_shared_exp.exp_tree_second_4.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
450,TOP.MX4.u_get_shared_exp.exp_tree_second_3.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
451,TOP.MX4.u_get_shared_exp.exp_tree_second_2.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
452,TOP.MX4.u_get_shared_exp.exp_tree_second_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
453,TOP.MX4.u_get_shared_exp.exp_tree_15.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
454,TOP.MX4.u_get_shared_exp.exp_tree_14.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
455,TOP.MX4.u_get_shared_exp.exp_tree_13.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
456,TOP.MX4.u_get_shared_exp.exp_tree_12.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
457,TOP.MX4.u_get_shared_exp.exp_tree_11.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
458,TOP.MX4.u_get_shared_exp.exp_tree_10.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
459,TOP.MX4.u_get_shared_exp.exp_tree_9.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
460,TOP.MX4.u_get_shared_exp.exp_tree_8.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
461,TOP.MX4.u_get_shared_exp.exp_tree_7.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
462,TOP.MX4.u_get_shared_exp.exp_tree_6.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
463,TOP.MX4.u_get_shared_exp.exp_tree_5.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
464,TOP.MX4.u_get_shared_exp.exp_tree_4.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
465,TOP.MX4.u_get_shared_exp.exp_tree_3.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
466,TOP.MX4.u_get_shared_exp.exp_tree_2.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
467,TOP.MX4.u_get_shared_exp.exp_tree_1.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
468,TOP.MX4.u_get_shared_exp.exp_tree_1.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
469,TOP.MX4.u_get_shared_exp.exp_tree_2.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
470,TOP.MX4.u_get_shared_exp.exp_tree_3.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
471,TOP.MX4.u_get_shared_exp.exp_tree_4.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
472,TOP.MX4.u_get_shared_exp.exp_tree_5.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
473,TOP.MX4.u_get_shared_exp.exp_tree_6.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
474,TOP.MX4.u_get_shared_exp.exp_tree_7.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
475,TOP.MX4.u_get_shared_exp.exp_tree_8.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
476,TOP.MX4.u_get_shared_exp.exp_tree_9.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
477,TOP.MX4.u_get_shared_exp.exp_tree_10.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
478,TOP.MX4.u_get_shared_exp.exp_tree_11.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
479,TOP.MX4.u_get_shared_exp.exp_tree_12.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
480,TOP.MX4.u_get_shared_exp.exp_tree_13.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
481,TOP.MX4.u_get_shared_exp.exp_tree_14.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
482,TOP.MX4.u_get_shared_exp.exp_tree_15.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
483,TOP.MX4.u_get_shared_exp.exp_tree_16.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
484,TOP.MX4.u_get_shared_exp.exp_tree_16.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
485,TOP.MX4.u_get_shared_exp.exp_tree_second_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
486,TOP.MX4.u_get_shared_exp.exp_tree_second_2.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
487,TOP.MX4.u_get_shared_exp.exp_tree_second_3.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
488,TOP.MX4.u_get_shared_exp.exp_tree_second_4.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
489,TOP.MX4.u_get_shared_exp.exp_tree_second_5.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
490,TOP.MX4.u_get_shared_exp.exp_tree_second_6.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
491,TOP.MX4.u_get_shared_exp.exp_tree_second_7.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
492,TOP.MX4.u_get_shared_exp.exp_tree_second_8.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
493,TOP.MX4.u_get_shared_exp.exp_tree_second_8.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
494,TOP.MX4.u_get_shared_exp.exp_tree_third_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
495,TOP.MX4.u_get_shared_exp.exp_tree_third_2.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
496,TOP.MX4.u_get_shared_exp.exp_tree_third_3.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
497,TOP.MX4.u_get_shared_exp.exp_tree_third_4.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
498,TOP.MX4.u_get_shared_exp.exp_tree_third_4.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
499,TOP.MX4.u_get_shared_exp.exp_tree_fourth_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
500,TOP.MX4.u_get_shared_exp.exp_tree_fourth_2.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
501,TOP.MX4.u_get_shared_exp.exp_tree_fourth_2.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
502,TOP.MX4.alu_enable,fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
503,TOP.MX4.u_get_shared_exp.exp_tree_fifth_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
504,TOP.MX4.u_get_shared_exp.exp_tree_fifth_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
505,TOP.MX4.fp16_in0_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
506,TOP.MX4.fp16_in1_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
507,TOP.MX4.fp16_in2_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
508,TOP.MX4.fp16_in3_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
509,TOP.MX4.fp16_in4_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
510,TOP.MX4.fp16_in5_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
511,TOP.MX4.fp16_in6_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
512,TOP.MX4.fp16_in7_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
513,TOP.MX4.fp16_in8_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
514,TOP.MX4.fp16_in9_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
515,TOP.MX4.fp16_in10_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
516,TOP.MX4.fp16_in11_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
517,TOP.MX4.fp16_in12_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
518,TOP.MX4.fp16_in13_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
519,TOP.MX4.fp16_in14_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
520,TOP.MX4.fp16_in15_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
521,TOP.MX4.fp16_in16_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
522,TOP.MX4.fp16_in17_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
523,TOP.MX4.fp16_in18_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
524,TOP.MX4.fp16_in19_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
525,TOP.MX4.fp16_in20_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
526,TOP.MX4.fp16_in21_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
527,TOP.MX4.fp16_in22_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
528,TOP.MX4.fp16_in23_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
529,TOP.MX4.fp16_in24_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
530,TOP.MX4.fp16_in25_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
531,TOP.MX4.fp16_in26_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
532,TOP.MX4.fp16_in27_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
533,TOP.MX4.fp16_in28_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
534,TOP.MX4.fp16_in29_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
535,TOP.MX4.fp16_in30_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
536,TOP.MX4.fp16_in31_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
537,TOP.MX3.u_get_shared_exp.exp_tree_fourth_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
538,TOP.MX3.u_get_shared_exp.exp_tree_third_3.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
539,TOP.MX3.u_get_shared_exp.exp_tree_third_2.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
540,TOP.MX3.u_get_shared_exp.exp_tree_third_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
541,TOP.MX3.u_get_shared_exp.exp_tree_second_7.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
542,TOP.MX3.u_get_shared_exp.exp_tree_second_6.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
543,TOP.MX3.u_get_shared_exp.exp_tree_second_5.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
544,TOP.MX3.u_get_shared_exp.exp_tree_second_4.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
545,TOP.MX3.u_get_shared_exp.exp_tree_second_3.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
546,TOP.MX3.u_get_shared_exp.exp_tree_second_2.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
547,TOP.MX3.u_get_shared_exp.exp_tree_second_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
548,TOP.MX3.u_get_shared_exp.exp_tree_15.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
549,TOP.MX3.u_get_shared_exp.exp_tree_14.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
550,TOP.MX3.u_get_shared_exp.exp_tree_13.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
551,TOP.MX3.u_get_shared_exp.exp_tree_12.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
552,TOP.MX3.u_get_shared_exp.exp_tree_11.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
553,TOP.MX3.u_get_shared_exp.exp_tree_10.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
554,TOP.MX3.u_get_shared_exp.exp_tree_9.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
555,TOP.MX3.u_get_shared_exp.exp_tree_8.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
556,TOP.MX3.u_get_shared_exp.exp_tree_7.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
557,TOP.MX3.u_get_shared_exp.exp_tree_6.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
558,TOP.MX3.u_get_shared_exp.exp_tree_5.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
559,TOP.MX3.u_get_shared_exp.exp_tree_4.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
560,TOP.MX3.u_get_shared_exp.exp_tree_3.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
561,TOP.MX3.u_get_shared_exp.exp_tree_2.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
562,TOP.MX3.u_get_shared_exp.exp_tree_1.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
563,TOP.MX3.u_get_shared_exp.exp_tree_1.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
564,TOP.MX3.u_get_shared_exp.exp_tree_2.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
565,TOP.MX3.u_get_shared_exp.exp_tree_3.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
566,TOP.MX3.u_get_shared_exp.exp_tree_4.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
567,TOP.MX3.u_get_shared_exp.exp_tree_5.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
568,TOP.MX3.u_get_shared_exp.exp_tree_6.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
569,TOP.MX3.u_get_shared_exp.exp_tree_7.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
570,TOP.MX3.u_get_shared_exp.exp_tree_8.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
571,TOP.MX3.u_get_shared_exp.exp_tree_9.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
572,TOP.MX3.u_get_shared_exp.exp_tree_10.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
573,TOP.MX3.u_get_shared_exp.exp_tree_11.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
574,TOP.MX3.u_get_shared_exp.exp_tree_12.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
575,TOP.MX3.u_get_shared_exp.exp_tree_13.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
576,TOP.MX3.u_get_shared_exp.exp_tree_14.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
577,TOP.MX3.u_get_shared_exp.exp_tree_15.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
578,TOP.MX3.u_get_shared_exp.exp_tree_16.larger_exp[4:0],exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
579,TOP.MX3.u_get_shared_exp.exp_tree_16.enable_next,exp_tree,X,-,-,-,X,no,TOP.CLK,NULL
580,TOP.MX3.u_get_shared_exp.exp_tree_second_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
581,TOP.MX3.u_get_shared_exp.exp_tree_second_2.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
582,TOP.MX3.u_get_shared_exp.exp_tree_second_3.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
583,TOP.MX3.u_get_shared_exp.exp_tree_second_4.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
584,TOP.MX3.u_get_shared_exp.exp_tree_second_5.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
585,TOP.MX3.u_get_shared_exp.exp_tree_second_6.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
586,TOP.MX3.u_get_shared_exp.exp_tree_second_7.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
587,TOP.MX3.u_get_shared_exp.exp_tree_second_8.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
588,TOP.MX3.u_get_shared_exp.exp_tree_second_8.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
589,TOP.MX3.u_get_shared_exp.exp_tree_third_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
590,TOP.MX3.u_get_shared_exp.exp_tree_third_2.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
591,TOP.MX3.u_get_shared_exp.exp_tree_third_3.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
592,TOP.MX3.u_get_shared_exp.exp_tree_third_4.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
593,TOP.MX3.u_get_shared_exp.exp_tree_third_4.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
594,TOP.MX3.u_get_shared_exp.exp_tree_fourth_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
595,TOP.MX3.u_get_shared_exp.exp_tree_fourth_2.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
596,TOP.MX3.u_get_shared_exp.exp_tree_fourth_2.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
597,TOP.MX3.alu_enable,fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
598,TOP.MX3.u_get_shared_exp.exp_tree_fifth_1.larger_exp[4:0],exp_tree_next,X,-,-,-,X,no,TOP.CLK,NULL
599,TOP.MX3.u_get_shared_exp.exp_tree_fifth_1.enable_next,exp_tree_next,-,-,-,X,X,no,TOP.CLK,NULL
600,TOP.MX3.fp16_in0_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
601,TOP.MX3.fp16_in1_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
602,TOP.MX3.fp16_in2_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
603,TOP.MX3.fp16_in3_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
604,TOP.MX3.fp16_in4_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
605,TOP.MX3.fp16_in5_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
606,TOP.MX3.fp16_in6_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
607,TOP.MX3.fp16_in7_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
608,TOP.MX3.fp16_in8_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
609,TOP.MX3.fp16_in9_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
610,TOP.MX3.fp16_in10_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
611,TOP.MX3.fp16_in11_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
612,TOP.MX3.fp16_in12_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
613,TOP.MX3.fp16_in13_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
614,TOP.MX3.fp16_in14_shift_amount[6:0],fp16_to_mxint,X,-,-,-,X,no,TOP.CLK,NULL
